id,name,email,phone,salary,date_joined,department,notes,position,location,status,manager,dob,gender,contract_type,last_updated
4605,,user337192@example.com,+254795148886,53045.0,2024-09-25 17:43:30.077561,,VIP customer,,,,,,,,
4607,,user57210@example.com,+254781737469,101105.0,2022-04-01 17:43:30.077571,Finance,,,,,,,,,
4609,John,user292936@example.com,+254748306800,140401.0,2025-06-04 17:43:30.077590,HR,,,,,,,,,
4614,Alice,user470313@example.com,+254744407022,116440.0,2022-08-19 17:43:30.077615,IT,,,,,,,,,
4616,Bob,user863587@example.com,+254774529885,91005.0,2025-05-17 17:43:30.077627,HR,VIP customer,,,,,,,,
4623,Eve,user385621@example.com,+254780136350,145028.0,2023-05-10 17:43:30.077672,Sales,VIP customer,,,,,,,,
4627,Alice,user535180@example.com,+254748880268,74982.0,2021-05-18 17:43:30.077698,IT,VIP customer,,,,,,,,
4630,Mary,user879485@example.com,+254794946734,109054.0,2022-01-08 17:43:30.077719,HR,,,,,,,,,
4631,,user178101@example.com,+254771608906,96374.0,2024-10-03 17:43:30.077726,,,,,,,,,,
4632,Eve,user992503@example.com,+254757648151,101441.0,2022-08-11 17:43:30.077732,,VIP customer,,,,,,,,
4635,,user654577@example.com,+254749824292,144999.0,2024-09-02 17:43:30.077750,Finance,Paid late,,,,,,,,
4637,Eve,user699792@example.com,+254759671896,78235.0,2021-04-27 17:43:30.077761,HR,Paid late,,,,,,,,
4638,Alice,user781889@example.com,+254732817916,87276.0,2025-08-08 17:43:30.077770,Finance,Paid late,,,,,,,,
4640,Eve,user794121@example.com,+254714156208,97711.0,2021-07-20 17:43:30.077792,,Paid late,,,,,,,,
4645,,user104674@example.com,+254727053779,55056.0,2022-06-28 17:43:30.077823,HR,Paid late,,,,,,,,
4646,Mary,user471872@example.com,+254775867292,135897.0,2023-10-01 17:43:30.077877,IT,Paid late,,,,,,,,
4647,Bob,user100722@example.com,+254785993035,37208.0,2023-11-08 17:43:30.077883,HR,VIP customer,,,,,,,,
4654,John,user516895@example.com,+254785607746,136292.0,2025-01-03 17:43:30.077922,Finance,Paid late,,,,,,,,
4657,Eve,user818512@example.com,+254772916678,94143.0,2023-08-31 17:43:30.077942,IT,Paid late,,,,,,,,
4658,Mary,user805720@example.com,+254775991676,123334.0,2025-12-27 17:43:30.077948,HR,Paid late,,,,,,,,
4665,Eve,user220468@example.com,+254752677471,97389.0,2023-10-16 17:43:30.077986,IT,VIP customer,,,,,,,,
4669,Mary,user375653@example.com,+254763720721,146041.0,2022-10-08 17:43:30.078013,,VIP customer,,,,,,,,
4687,Bob,user403293@example.com,+254748422270,145102.0,2022-11-26 17:43:30.078137,Finance,VIP customer,,,,,,,,
4688,Eve,user522241@example.com,+254773874803,96759.0,2022-04-10 17:43:30.078144,,VIP customer,,,,,,,,
4690,Eve,user559487@example.com,+254783620264,122151.0,2022-06-25 17:43:30.078154,HR,,,,,,,,,
4700,,user457384@example.com,+254768013374,107935.0,2021-02-16 17:43:30.078228,IT,,,,,,,,,
4701,John,user829185@example.com,+254794253354,112637.0,2025-10-23 17:43:30.078235,,,,,,,,,,
4703,,user610067@example.com,+254749832514,106529.0,2021-06-25 17:43:30.078270,HR,Follow up required,,,,,,,,
4704,Mary,user520300@example.com,+254716709561,68277.0,2021-11-02 17:43:30.078281,Sales,,,,,,,,,
4705,Alice,user896335@example.com,+254767968897,118304.0,2025-09-15 17:43:30.078291,Finance,Follow up required,,,,,,,,
4709,Eve,user22961@example.com,+254714438491,30008.0,2021-02-04 17:43:30.078328,,Paid late,,,,,,,,
4711,John,user141043@example.com,+254717047376,135837.0,2022-08-20 17:43:30.078350,IT,VIP customer,,,,,,,,
4713,,user669004@example.com,+254715232629,129109.0,2021-07-22 17:43:30.078370,Sales,,,,,,,,,
4715,Bob,user343823@example.com,+254785235501,80972.0,2024-09-07 17:43:30.078390,Sales,Follow up required,,,,,,,,
4716,John,user681185@example.com,+254750014209,126808.0,2022-01-29 17:43:30.078400,Sales,Paid late,,,,,,,,
4720,Alice,user521693@example.com,+254764886996,80920.0,2024-04-28 17:43:30.078437,HR,Follow up required,,,,,,,,
4723,John,user742615@example.com,+254783885503,86998.0,2021-04-12 17:43:30.078466,Finance,Follow up required,,,,,,,,
4724,John,user685025@example.com,+254780541153,28566.0,2025-11-19 17:43:30.078478,,VIP customer,,,,,,,,
4726,Mary,user785401@example.com,+254792239476,62865.0,2022-01-11 17:43:30.078508,,Follow up required,,,,,,,,
4729,John,user655701@example.com,+254743117552,65882.0,2025-02-17 17:43:30.078526,Sales,Paid late,,,,,,,,
4730,Bob,user21472@example.com,+254745978557,43622.0,2024-05-08 17:43:30.078532,,Follow up required,,,,,,,,
4732,Bob,user79447@example.com,+254722298001,60059.0,2023-12-16 17:43:30.078544,IT,Follow up required,,,,,,,,
4738,Mary,user607130@example.com,+254720109492,41739.0,2023-05-26 17:43:30.078577,Sales,Paid late,,,,,,,,
4739,John,user115944@example.com,+254776331333,61984.0,2022-04-18 17:43:30.078584,IT,,,,,,,,,
4740,John,user2802@example.com,+254749290604,123663.0,2022-04-30 17:43:30.078589,,,,,,,,,,
4741,Alice,user361944@example.com,+254735991846,134249.0,2023-04-08 17:43:30.078595,,Paid late,,,,,,,,
4748,Eve,user660295@example.com,+254788879288,129753.0,2025-06-25 17:43:30.078636,,Paid late,,,,,,,,
4749,Mary,user613019@example.com,+254788764889,24810.0,2022-04-29 17:43:30.078643,,Paid late,,,,,,,,
4753,Eve,user224928@example.com,+254791104821,43764.0,2021-06-30 17:43:30.078664,IT,VIP customer,,,,,,,,
4759,,user260727@example.com,+254720527681,143191.0,2021-10-10 17:43:30.078697,HR,Paid late,,,,,,,,
4760,Alice,user427016@example.com,+254787946692,47866.0,2026-01-03 17:43:30.078703,,,,,,,,,,
4763,Alice,user942888@example.com,+254790875341,28508.0,2024-01-08 17:43:30.078723,,,,,,,,,,
4764,Mary,user563021@example.com,+254742132492,116301.0,2024-06-04 17:43:30.078729,Sales,,,,,,,,,
4766,Mary,user402003@example.com,+254756212505,35968.0,2023-08-09 17:43:30.078744,,,,,,,,,,
4767,Alice,user632693@example.com,+254781636873,84587.0,2023-02-12 17:43:30.078750,,Follow up required,,,,,,,,
4768,,user528579@example.com,+254745793395,90626.0,2022-01-16 17:43:30.078756,IT,Follow up required,,,,,,,,
4776,Eve,user712150@example.com,+254726306847,58010.0,2023-10-30 17:43:30.078797,Sales,Follow up required,,,,,,,,
4777,Bob,user743624@example.com,+254719028885,37195.0,2024-12-08 17:43:30.078803,Sales,,,,,,,,,
4781,,user900457@example.com,+254730363986,60972.0,2023-11-05 17:43:30.078825,IT,,,,,,,,,
4784,,user183354@example.com,+254736630086,142120.0,2021-09-07 17:43:30.078846,IT,,,,,,,,,
4788,Eve,user473709@example.com,+254732886603,120074.0,2023-04-18 17:43:30.078869,Sales,,,,,,,,,
4797,Mary,user47419@example.com,+254749950203,131379.0,2022-04-22 17:43:30.078919,Sales,,,,,,,,,
4807,Mary,user984010@example.com,+254789502087,114263.0,2021-04-02 17:43:30.078989,,Paid late,,,,,,,,
4809,Alice,user246443@example.com,+254768980763,27704.0,2024-07-22 17:43:30.079000,IT,,,,,,,,,
4810,,user5376@example.com,+254775456992,63598.0,2025-12-03 17:43:30.079006,Finance,,,,,,,,,
4812,Bob,user398863@example.com,+254753078388,45577.0,2022-05-23 17:43:30.079016,Sales,Follow up required,,,,,,,,
4813,Alice,user268873@example.com,+254738630186,42425.0,2022-07-10 17:43:30.079022,,Follow up required,,,,,,,,
4817,Eve,user291767@example.com,+254775362172,22921.0,2025-11-26 17:43:30.079046,HR,VIP customer,,,,,,,,
4820,Eve,user412168@example.com,+254798820693,99810.0,2024-12-01 17:43:30.079063,Sales,VIP customer,,,,,,,,
4822,Eve,user625227@example.com,+254753399412,95612.0,2024-06-19 17:43:30.079078,Sales,Follow up required,,,,,,,,
4826,Alice,user937365@example.com,+254750690494,29756.0,2023-11-27 17:43:30.079099,Sales,Paid late,,,,,,,,
4828,Eve,user781045@example.com,+254710387625,58186.0,2023-06-01 17:43:30.079111,HR,Follow up required,,,,,,,,
4829,Alice,user881552@example.com,+254766917630,57400.0,2024-05-13 17:43:30.079117,,Follow up required,,,,,,,,
4830,Mary,user32694@example.com,+254733504786,75970.0,2024-10-19 17:43:30.079123,Finance,VIP customer,,,,,,,,
4833,John,user24566@example.com,+254732459573,69812.0,2022-05-21 17:43:30.079140,IT,,,,,,,,,
4834,Alice,user974671@example.com,+254726857347,133985.0,2023-02-04 17:43:30.079146,Finance,,,,,,,,,
4838,Alice,user144655@example.com,+254742784559,92595.0,2022-11-07 17:43:30.079170,HR,Follow up required,,,,,,,,
4841,Bob,user456643@example.com,+254760537441,148842.0,2024-09-03 17:43:30.079637,HR,Follow up required,,,,,,,,
4842,John,user115114@example.com,+254791254349,115107.0,2023-02-02 17:43:30.079653,,Paid late,,,,,,,,
4844,Alice,user127143@example.com,+254753044553,136128.0,2021-06-12 17:43:30.079670,Sales,,,,,,,,,
4848,,user337134@example.com,+254762968300,141972.0,2022-01-08 17:43:30.079696,HR,,,,,,,,,
4849,John,user272108@example.com,+254751666032,38449.0,2021-11-11 17:43:30.079702,Finance,VIP customer,,,,,,,,
4852,Bob,user355103@example.com,+254790439160,40344.0,2022-05-17 17:43:30.079722,IT,Follow up required,,,,,,,,
4853,,user857282@example.com,+254778764407,93194.0,2023-07-12 17:43:30.079729,,Follow up required,,,,,,,,
4855,Bob,user364256@example.com,+254791995463,93985.0,2022-05-10 17:43:30.079741,Sales,Follow up required,,,,,,,,
4857,John,user210627@example.com,+254758712024,89065.0,2023-02-02 17:43:30.079766,IT,Follow up required,,,,,,,,
4861,John,user948332@example.com,+254755477035,124352.0,2025-04-26 17:43:30.079791,Sales,VIP customer,,,,,,,,
4863,John,user42206@example.com,+254768851677,148611.0,2021-02-25 17:43:30.079802,,VIP customer,,,,,,,,
4867,Eve,user234517@example.com,+254778210310,49408.0,2024-07-19 17:43:30.079826,HR,,,,,,,,,
4872,Mary,user962654@example.com,+254731043007,84802.0,2026-01-24 17:43:30.079852,,Paid late,,,,,,,,
4873,John,user551456@example.com,+254749519253,106106.0,2021-08-05 17:43:30.079858,,,,,,,,,,
4874,John,user884023@example.com,+254786466314,20309.0,2024-03-24 17:43:30.079864,HR,Paid late,,,,,,,,
4877,Alice,user2305@example.com,+254778215722,55407.0,2023-11-15 17:43:30.079889,Sales,VIP customer,,,,,,,,
4879,Bob,user458008@example.com,+254727672593,71615.0,2021-09-13 17:43:30.079906,HR,,,,,,,,,
4882,Alice,user262501@example.com,+254711252009,110728.0,2021-08-01 17:43:30.079923,IT,Paid late,,,,,,,,
4884,John,user51326@example.com,+254738338430,90647.0,2024-11-28 17:43:30.079935,HR,VIP customer,,,,,,,,
4885,Eve,user633513@example.com,+254735806801,130134.0,2024-03-04 17:43:30.079941,HR,Follow up required,,,,,,,,
4889,Mary,user21049@example.com,+254749243377,23606.0,2023-11-26 17:43:30.079977,,Paid late,,,,,,,,
4890,Bob,user202480@example.com,+254748708505,114712.0,2023-03-05 17:43:30.079983,HR,Paid late,,,,,,,,
4893,Mary,user726484@example.com,+254722073589,48974.0,2024-11-20 17:43:30.080001,,,,,,,,,,
4896,,user985598@example.com,+254752253862,27908.0,2023-01-25 17:43:30.080021,Finance,Follow up required,,,,,,,,
4897,Mary,user177574@example.com,+254760589231,30182.0,2024-07-12 17:43:30.080028,Sales,,,,,,,,,
4902,John,user584756@example.com,+254719117881,59320.0,2025-04-17 17:43:30.080058,,VIP customer,,,,,,,,
4910,,user586934@example.com,+254760887981,129022.0,2022-06-02 17:43:30.080114,Finance,,,,,,,,,
4912,,user990938@example.com,+254784467378,47337.0,2023-07-24 17:43:30.080130,Sales,,,,,,,,,
4918,Mary,user541370@example.com,+254752617269,103436.0,2022-01-24 17:43:30.080179,Finance,,,,,,,,,
4921,John,user317443@example.com,+254797299069,71600.0,2024-11-10 17:43:30.080193,Sales,Follow up required,,,,,,,,
4922,Alice,user67311@example.com,+254742744999,38442.0,2024-03-11 17:43:30.080199,Sales,Follow up required,,,,,,,,
4924,,user486156@example.com,+254761790090,106553.0,2022-05-15 17:43:30.080210,Sales,Paid late,,,,,,,,
4929,,user407678@example.com,+254732878909,97287.0,2024-02-28 17:43:30.080244,Finance,,,,,,,,,
4930,Mary,user973026@example.com,+254741693206,117760.0,2024-11-01 17:43:30.080253,Finance,Paid late,,,,,,,,
4940,John,user904606@example.com,+254765896904,64855.0,2021-04-13 17:43:30.080316,Finance,,,,,,,,,
4947,,user740148@example.com,+254773660546,89283.0,2023-03-23 17:43:30.080378,,Paid late,,,,,,,,
4948,Alice,user779402@example.com,+254783922606,130695.0,2025-05-18 17:43:30.080384,IT,Follow up required,,,,,,,,
4949,John,user802140@example.com,+254783695962,55442.0,2025-06-20 17:43:30.080394,Sales,,,,,,,,,
4950,,user154027@example.com,+254785897346,129026.0,2021-10-28 17:43:30.080400,,Follow up required,,,,,,,,
4951,John,user477735@example.com,+254741258257,37174.0,2025-05-19 17:43:30.080406,,Follow up required,,,,,,,,
4952,Mary,user44287@example.com,+254780603607,66538.0,2024-03-22 17:43:30.080417,IT,Paid late,,,,,,,,
4955,Mary,user353891@example.com,+254735793292,58425.0,2026-02-01 17:43:30.080435,Sales,Follow up required,,,,,,,,
4961,Alice,user770954@example.com,+254765895705,147475.0,2023-12-02 17:43:30.080466,,VIP customer,,,,,,,,
4962,John,user406855@example.com,+254780341351,20116.0,2022-08-19 17:43:30.080473,IT,,,,,,,,,
4966,Mary,user192742@example.com,+254784371495,139020.0,2022-05-19 17:43:30.080496,Finance,Paid late,,,,,,,,
4967,John,user606193@example.com,+254719540563,51413.0,2025-03-06 17:43:30.080506,,,,,,,,,,
4968,Eve,user407013@example.com,+254726572609,139867.0,2024-03-11 17:43:30.080512,IT,,,,,,,,,
4970,Mary,user687078@example.com,+254764784975,43351.0,2022-01-23 17:43:30.080524,Finance,,,,,,,,,
4972,Alice,user318787@example.com,+254735876878,60444.0,2021-11-22 17:43:30.080535,HR,Paid late,,,,,,,,
4978,John,user764092@example.com,+254759075730,147516.0,2022-08-18 17:43:30.080568,Finance,VIP customer,,,,,,,,
4979,Mary,user878883@example.com,+254755091761,95900.0,2024-02-03 17:43:30.080574,HR,VIP customer,,,,,,,,
4988,Bob,user705356@example.com,+254751068529,50830.0,2022-02-14 17:43:30.080630,IT,VIP customer,,,,,,,,
4989,,user517092@example.com,+254782576158,26719.0,2024-11-13 17:43:30.080642,Sales,VIP customer,,,,,,,,
4990,Mary,user572266@example.com,+254738032539,122367.0,2025-06-29 17:43:30.080648,HR,,,,,,,,,
4992,Bob,user988262@example.com,+254725336549,59919.0,2022-12-21 17:43:30.080660,Sales,,,,,,,,,
4994,Bob,user419128@example.com,+254712713161,108470.0,2024-10-27 17:43:30.080672,,Follow up required,,,,,,,,
4997,,user335546@example.com,+254763059052,133610.0,2024-11-25 17:43:30.080688,IT,,,,,,,,,
5001,Eve,user211821@example.com,+254740702454,92654.0,2021-06-09 17:43:30.080710,HR,Paid late,,,,,,,,
5003,Eve,user914748@example.com,+254787671184,102299.0,2026-01-07 17:43:30.080725,Finance,Follow up required,,,,,,,,
5004,Mary,user254668@example.com,+254773915116,66942.0,2025-03-16 17:43:30.080731,IT,,,,,,,,,
5005,Bob,user183499@example.com,+254799218697,126103.0,2022-03-18 17:43:30.080736,HR,,,,,,,,,
5007,Mary,user886386@example.com,+254751788455,128825.0,2023-12-15 17:43:30.080797,HR,,,,,,,,,
5009,Bob,user439776@example.com,+254756952250,79120.0,2024-08-04 17:43:30.080818,HR,Paid late,,,,,,,,
5011,Bob,user448228@example.com,+254765027350,148528.0,2023-03-27 17:43:30.080830,IT,Paid late,,,,,,,,
5018,,user606378@example.com,+254755759287,105851.0,2022-02-01 17:43:30.080869,HR,,,,,,,,,
5019,,user867240@example.com,+254766401819,38132.0,2021-12-08 17:43:30.080879,Finance,,,,,,,,,
5026,Alice,user50306@example.com,+254727519339,31091.0,2022-10-29 17:43:30.080926,,Follow up required,,,,,,,,
5028,Mary,user727482@example.com,+254722594667,120620.0,2023-08-25 17:43:30.080942,,Follow up required,,,,,,,,
5030,Mary,user190634@example.com,+254760926424,40870.0,2021-10-25 17:43:30.080954,,Paid late,,,,,,,,
5034,Bob,user526254@example.com,+254780276433,35266.0,2025-10-24 17:43:30.080976,HR,,,,,,,,,
5035,,user606360@example.com,+254770737683,97435.0,2023-04-26 17:43:30.080982,,,,,,,,,,
5039,Alice,user405721@example.com,+254739137832,145543.0,2024-05-08 17:43:30.081004,IT,,,,,,,,,
5041,Alice,user589984@example.com,+254779485795,20507.0,2024-02-13 17:43:30.081017,Sales,,,,,,,,,
5044,John,user310815@example.com,+254762582019,65532.0,2024-01-16 17:43:30.081033,,Paid late,,,,,,,,
5051,Bob,user654756@example.com,+254750070134,90639.0,2023-11-23 17:43:30.081073,Sales,,,,,,,,,
5053,Eve,user182323@example.com,+254761797777,65253.0,2022-05-20 17:43:30.081085,Finance,Follow up required,,,,,,,,
5055,Mary,user659006@example.com,+254745261322,108897.0,2022-12-14 17:43:30.081099,HR,VIP customer,,,,,,,,
5060,Alice,user101303@example.com,+254767964114,96557.0,2021-08-22 17:43:30.081128,IT,Follow up required,,,,,,,,
5061,Eve,user773197@example.com,+254790647787,143024.0,2022-05-20 17:43:30.081134,IT,Paid late,,,,,,,,
5063,Mary,user930612@example.com,+254718986121,91051.0,2022-07-31 17:43:30.081146,HR,,,,,,,,,
5066,,user230384@example.com,+254726256097,103049.0,2023-07-20 17:43:30.081166,Finance,,,,,,,,,
5069,Eve,user991496@example.com,+254742782787,79473.0,2021-07-22 17:43:30.081182,Finance,Paid late,,,,,,,,
5071,Mary,user485439@example.com,+254765351890,84384.0,2025-02-09 17:43:30.081193,Finance,,,,,,,,,
5072,Alice,user877646@example.com,+254799799519,67429.0,2023-03-05 17:43:30.081199,IT,Follow up required,,,,,,,,
5073,Bob,user553863@example.com,+254775705376,62843.0,2022-01-10 17:43:30.081205,IT,,,,,,,,,
5074,Alice,user708127@example.com,+254760263940,147941.0,2023-03-20 17:43:30.081212,Finance,VIP customer,,,,,,,,
5076,John,user933344@example.com,+254794157383,36732.0,2022-11-10 17:43:30.081223,,Follow up required,,,,,,,,
5077,Mary,user490925@example.com,+254745253985,23204.0,2023-09-22 17:43:30.081232,Sales,Follow up required,,,,,,,,
5082,Alice,user205477@example.com,+254712097873,56589.0,2024-10-21 17:43:30.081263,Sales,,,,,,,,,
5085,Eve,user325702@example.com,+254744573874,45471.0,2021-03-05 17:43:30.081280,,,,,,,,,,
5088,Eve,user169322@example.com,+254788969004,66515.0,2022-12-07 17:43:30.081296,IT,Paid late,,,,,,,,
5089,Alice,user117299@example.com,+254715676339,104767.0,2023-02-21 17:43:30.081305,Finance,Follow up required,,,,,,,,
5094,Mary,user891042@example.com,+254731389162,124048.0,2025-07-13 17:43:30.081333,IT,Follow up required,,,,,,,,
5095,Bob,user660436@example.com,+254744986711,47646.0,2024-04-12 17:43:30.081342,,,,,,,,,,
5097,John,user281996@example.com,+254738876491,109038.0,2024-02-03 17:43:30.081354,IT,Paid late,,,,,,,,
5099,Mary,user908015@example.com,+254737304310,76067.0,2024-06-25 17:43:30.081366,Sales,VIP customer,,,,,,,,
5100,,user554094@example.com,+254763692915,146076.0,2025-07-22 17:43:30.081372,HR,,,,,,,,,
5101,,user482083@example.com,+254777985622,103745.0,2023-12-02 17:43:30.081378,,Paid late,,,,,,,,
5103,Eve,user775049@example.com,+254713481149,26713.0,2024-12-26 17:43:30.081405,,VIP customer,,,,,,,,
5104,,user565043@example.com,+254759355758,48848.0,2025-05-12 17:43:30.081423,,VIP customer,,,,,,,,
5111,,user8627@example.com,+254722440993,21137.0,2024-08-21 17:43:30.081495,HR,Follow up required,,,,,,,,
5112,Bob,user573872@example.com,+254799133378,149794.0,2021-02-12 17:43:30.081510,Finance,VIP customer,,,,,,,,
5113,Bob,user542309@example.com,+254790753596,69147.0,2022-06-01 17:43:30.081533,IT,Follow up required,,,,,,,,
5114,Alice,user950168@example.com,+254720440635,82761.0,2025-05-05 17:43:30.081545,,Follow up required,,,,,,,,
5123,Alice,user921788@example.com,+254757132483,24414.0,2022-06-30 17:43:30.081634,Finance,,,,,,,,,
5124,Bob,user449757@example.com,+254746202246,59401.0,2023-06-24 17:43:30.081640,,,,,,,,,,
5126,Mary,user955862@example.com,+254764695531,114426.0,2022-02-26 17:43:30.081655,Sales,,,,,,,,,
5127,John,user610952@example.com,+254720303477,98220.0,2023-06-14 17:43:30.081663,,Paid late,,,,,,,,
5128,Eve,user232152@example.com,+254745560096,125237.0,2022-04-17 17:43:30.081669,IT,Follow up required,,,,,,,,
5129,John,user426927@example.com,+254764711612,84028.0,2025-04-11 17:43:30.081675,Finance,VIP customer,,,,,,,,
5133,Eve,user525233@example.com,+254783520221,137927.0,2023-05-02 17:43:30.081702,,Paid late,,,,,,,,
5136,John,user677849@example.com,+254745118149,46056.0,2026-01-04 17:43:30.081720,Sales,,,,,,,,,
5138,John,user539382@example.com,+254786528606,67071.0,2021-09-03 17:43:30.081733,IT,,,,,,,,,
5144,,user78554@example.com,+254788102217,30095.0,2025-12-24 17:43:30.081773,,VIP customer,,,,,,,,
5145,Bob,user254781@example.com,+254796805814,113128.0,2021-12-02 17:43:30.081779,,Paid late,,,,,,,,
5147,,user198528@example.com,+254755188168,139063.0,2023-05-06 17:43:30.081791,Sales,,,,,,,,,
5148,Bob,user138452@example.com,+254773924844,99454.0,2022-07-30 17:43:30.081797,IT,Paid late,,,,,,,,
5149,John,user759458@example.com,+254755067774,68453.0,2023-02-06 17:43:30.081808,Sales,,,,,,,,,
5152,,user92410@example.com,+254764718596,95768.0,2023-11-15 17:43:30.081842,,VIP customer,,,,,,,,
5159,Alice,user107290@example.com,+254768687404,123576.0,2024-11-12 17:43:30.081888,IT,Follow up required,,,,,,,,
5167,Alice,user317807@example.com,+254787795988,119048.0,2025-10-30 17:43:30.081953,,Follow up required,,,,,,,,
5168,Mary,user114147@example.com,+254753879408,49609.0,2021-02-05 17:43:30.081964,HR,,,,,,,,,
5169,John,user445708@example.com,+254735836346,116126.0,2025-02-24 17:43:30.081970,HR,Follow up required,,,,,,,,
5170,,user453713@example.com,+254744834767,110013.0,2023-10-04 17:43:30.081976,Sales,VIP customer,,,,,,,,
5175,Alice,user175442@example.com,+254755954407,116619.0,2022-11-11 17:43:30.082014,IT,,,,,,,,,
5177,John,user449702@example.com,+254741808468,24851.0,2021-02-27 17:43:30.082026,Sales,Follow up required,,,,,,,,
5178,Mary,user638114@example.com,+254738392671,132436.0,2023-07-02 17:43:30.082040,Sales,Paid late,,,,,,,,
5181,Bob,user595265@example.com,+254752956437,22220.0,2024-12-11 17:43:30.082057,HR,VIP customer,,,,,,,,
5182,Mary,user397766@example.com,+254784524402,116482.0,2023-08-21 17:43:30.082063,IT,Paid late,,,,,,,,
5185,,user183568@example.com,+254723449101,110785.0,2023-08-02 17:43:30.082080,Sales,VIP customer,,,,,,,,
5186,Bob,user541271@example.com,+254795173012,87890.0,2021-03-15 17:43:30.082088,IT,,,,,,,,,
5189,Alice,user188410@example.com,+254723051790,53782.0,2024-05-18 17:43:30.082106,Finance,Paid late,,,,,,,,
5190,Eve,user635890@example.com,+254770991611,23141.0,2021-09-05 17:43:30.082113,Sales,Follow up required,,,,,,,,
5191,Bob,user805480@example.com,+254712980326,144306.0,2023-12-20 17:43:30.082119,,,,,,,,,,
5194,John,user610849@example.com,+254761661191,67435.0,2023-12-11 17:43:30.082141,HR,,,,,,,,,
5195,Bob,user593243@example.com,+254720563409,104483.0,2022-12-14 17:43:30.082150,Sales,Paid late,,,,,,,,
5198,,user469108@example.com,+254759600646,62063.0,2022-07-04 17:43:30.082182,Sales,,,,,,,,,
5201,,user830340@example.com,+254732126755,120195.0,2024-06-25 17:43:30.082213,,Follow up required,,,,,,,,
5202,,user928998@example.com,+254743270656,86823.0,2022-03-05 17:43:30.082225,HR,,,,,,,,,
5204,Bob,user978641@example.com,+254721850676,76672.0,2025-07-19 17:43:30.082244,,,,,,,,,,
5205,,user150497@example.com,+254776602186,80327.0,2021-11-02 17:43:30.082258,,,,,,,,,,
5209,John,user12105@example.com,+254776666972,30161.0,2023-03-18 17:43:30.082295,HR,VIP customer,,,,,,,,
5212,John,user957506@example.com,+254773706914,48495.0,2022-06-18 17:43:30.082326,HR,,,,,,,,,
5221,,user895258@example.com,+254745373487,20144.0,2022-03-16 17:43:30.082402,,,,,,,,,,
5226,Mary,user962850@example.com,+254770700426,33448.0,2021-07-09 17:43:30.082432,IT,,,,,,,,,
5231,,user126543@example.com,+254717836636,55905.0,2021-06-15 17:43:30.082465,HR,,,,,,,,,
5233,,user187489@example.com,+254739312239,71089.0,2024-08-05 17:43:30.082478,HR,,,,,,,,,
5236,Mary,user267733@example.com,+254741225400,33438.0,2021-04-14 17:43:30.082496,Finance,VIP customer,,,,,,,,
5237,John,user191282@example.com,+254772730044,51760.0,2022-05-10 17:43:30.082502,,VIP customer,,,,,,,,
5238,John,user110528@example.com,+254714789785,39128.0,2025-11-15 17:43:30.082508,Sales,VIP customer,,,,,,,,
5240,Mary,user547573@example.com,+254720506451,128683.0,2024-05-14 17:43:30.082520,Finance,,,,,,,,,
5242,Eve,user569546@example.com,+254733471704,112332.0,2025-07-06 17:43:30.082533,HR,Follow up required,,,,,,,,
5243,Alice,user232177@example.com,+254772924259,62286.0,2022-05-15 17:43:30.082539,Sales,,,,,,,,,
5245,John,user998142@example.com,+254776856392,25359.0,2022-06-22 17:43:30.082556,,,,,,,,,,
5248,Mary,user745222@example.com,+254735666225,34472.0,2021-09-16 17:43:30.082574,,Paid late,,,,,,,,
5249,Mary,user985993@example.com,+254739401037,56626.0,2024-06-13 17:43:30.082580,HR,Follow up required,,,,,,,,
5251,Bob,user580392@example.com,+254782141089,123197.0,2024-06-05 17:43:30.082596,IT,,,,,,,,,
5256,Bob,user81081@example.com,+254794765033,71635.0,2022-03-02 17:43:30.082623,,Follow up required,,,,,,,,
5257,Eve,user168176@example.com,+254732219912,76719.0,2024-05-10 17:43:30.082629,,VIP customer,,,,,,,,
5258,,user954108@example.com,+254748478854,77317.0,2025-03-12 17:43:30.082635,Finance,,,,,,,,,
5259,Bob,user216933@example.com,+254792017327,53935.0,2024-07-16 17:43:30.082643,IT,,,,,,,,,
5260,Mary,user128477@example.com,+254747762459,26445.0,2023-04-26 17:43:30.082649,Sales,Paid late,,,,,,,,
5262,Eve,user86952@example.com,+254712359588,28253.0,2024-12-01 17:43:30.082659,HR,Paid late,,,,,,,,
5263,Mary,user53474@example.com,+254780298384,24464.0,2023-04-03 17:43:30.082666,,Follow up required,,,,,,,,
5267,,user761870@example.com,+254746899439,31739.0,2022-03-01 17:43:30.082686,IT,,,,,,,,,
5272,Mary,user642401@example.com,+254787446137,90756.0,2022-04-17 17:43:30.082714,HR,,,,,,,,,
5276,Mary,user802285@example.com,+254773252773,51898.0,2025-09-06 17:43:30.082736,Finance,,,,,,,,,
5286,,user496401@example.com,+254777974291,98333.0,2022-06-10 17:43:30.082793,Finance,Paid late,,,,,,,,
5288,Mary,user124352@example.com,+254727783318,109700.0,2025-09-24 17:43:30.082803,,,,,,,,,,
5289,Bob,user736640@example.com,+254726717877,100719.0,2022-04-25 17:43:30.082813,,Follow up required,,,,,,,,
5292,Bob,user322273@example.com,+254732931857,130048.0,2022-06-09 17:43:30.082829,,VIP customer,,,,,,,,
5300,Alice,user786026@example.com,+254745335830,57252.0,2023-02-11 17:43:30.082882,Finance,,,,,,,,,
5303,,user796973@example.com,+254786258206,52667.0,2025-05-24 17:43:30.082902,,,,,,,,,,
